Acanthamoeba_castellanii.fa	0.203224810544887	0.0259094302937597	0	0.00177042117453583	0.262467140999477	0.0783881245861955	0	0	0	0.149195501508859
Aspergillus_flavus.fa	0.124738516190767	0.107966380164651	0.024305630565486	0.0979338194545768	0	0.0130474958925347	0.00397975738217046	0.212575831630099	0.0741963582112979	0.0118952758390352
Bradyrhizobium_erythrophlei.fa	0	0	0.185419806461439	0.120281554645719	0	0	0	0.121235689492344	0.176721788121015	0
Brevibacterium_aurantiacum.fa	0.136269476919043	0	0	0.0119502888922732	0.241772791700692	0	0	0.166217608496036	0.0825079874932377	0.018414798332427
Burkholderia_mallei.fa	0.00788058495874729	0	0	0	0.134007625109683	0	0.0643270404857017	0.0242802400389447	0	0.124995377454478
Campylobacter_rectus.fa	0.0243110244455651	0.179180176947066	0	0	0	0.0801190082166381	0.022244789250735	0.0237692796592382	0	0.166443823249979
Clostridium_botulinum.fa	0.139749366806812	0	0.0507946534774376	0	0	0	0.0999777743225944	0.122358762829331	0.0309580262513187	0.133481059845303
Enterococcus_faecalis.fa	0.118561514383781	0	0.0636224676553082	0	0	0.19816954012548	0.08418858333524	0.186036138238577	0.0332136458184342	0
Fusarium_fujikuroi.fa	0	0.0658735325734443	0.121760330120556	0.167269911831434	0.294100625180602	0	0.036713635725454	0.0348452653854071	0.0677599763571559	0.0273210825165967
Lactococcus_lactis.fa	0	0	0.165933563479586	0	0	0	0	0	0	0
Methylobacterium_bullatum.fa	0	0.060906317897254	0.00984622163858312	0.194961427871055	0	0	0.0799102492139738	0.121864063774988	0.112811777701556	0
Micromonas_commoda.fa	0.00510586698655852	0.0434437134031357	0	0	0.0514854544658743	0	0.0593897877082429	0	0.0889305647373411	0.230422652645159
Micromonospora_echinospora.fa	0.210327350111299	0	0.280838000072101	0.0326581622631598	0	0.249117747422614	0	0.0352643805817114	0	0.0854765125009228
Mycobacterium_avium.fa	0	0.104931044702841	0	0	0.0558017338472936	0.0828168963070219	0.168468403283893	0.188492345698166	0	0
Mycobacterium_riyadhense.fa	0.0867349169288964	0.102054079436498	0.063922333346047	0.143438603244807	0.057479610976005	0	0.0986734085352577	0.100647432490791	0.113224944741422	0
Mycolicibacterium_aurum.fa	0.119781724204806	0	0	0	0	0.187893165486915	0.0867604170463565	0	0	0
Neisseria_meningitidis.fa	0.225720517657109	0.00853004849409476	0	0	0.191294137901676	0	0	0.143945305472879	0.247052566426051	0
Nocardia_brasiliensis.fa	0	0	0.0926737140289116	0.0587691330839082	0.0909434865328853	0.00572403522298208	0	0	0.0380425578968393	0.0153189146098112
Nonomuraea_gerenzanensis.fa	0.0382030766464433	0.245439514349582	0.109331445623056	0.13590971806587	0.022837016985035	0	0.323483984133778	0	0.240429439333813	0.000222282401869632
Parvimonas_micra.fa	0.0518551774136944	0	0	0.22332163379123	0	0.00126434385074134	0.112454709069278	0.0446025924222506	0	0
Planobispora_rosea.fa	0	0.0169988286166105	0	0	0	0.105974785740913	0	0	0	0
Prosthecobacter_vanneervenii.fa	0	0.0171911174058945	0.15476683321787	0	0.00144729422877644	0	0	0.0158704431528122	0	0.180804588956778
Pseudomonas_caeni.fa	0	0	0.0443379738275155	0.0327075738643867	0.0814475765414431	0.049912788258398	0.0999954556764605	0.0370580166242364	0	0
Pseudomonas_psychrophila.fa	0	0.238875238045225	0.026274349076878	0.0813311563011357	0	0.145852017324054	0	0	0.0963543251566792	0.209039228194223
Pseudomonas_thivervalensis.fa	0	0.113574310057668	0	0.2673388288682	0.109635608566006	0.136664919214954	0.10308285282347	0.0444723635039127	0.0200879648939017	0.0563465409448652
Ralstonia_solanacearum.fa	0.0557441744429358	0.238815392702049	0.0404833291497068	0.16625779392968	0.121737380523406	0.145170800569452	0.16496877555291	0	0.163795853716578	0.111195319075482
Rhodococcus_hoagii.fa	0	0.0448321877356157	0.152535530604791	0	0.0101150234630239	0.0402243534392705	0.110460205207347	0	0.0207434116026713	0.113991830178162
Rhodopseudomonas_palustris.fa	0.0025306062322889	0	0.122674951765956	0	0.0287521511927603	0.00359827223857847	0	0.121269908230687	0.15071322612808	0
Rothia_dentocariosa.fa	0.0814905730068157	0.162637874728739	0	0.0182069803853695	0	0.0301883847555706	0	0	0.016895060703422	0
Salmonella_enterica.fa	0	0.0443147242217711	0.042726076909715	0.0498381403759633	0	0.198302972007945	0	0	0.0455575484673516	0.0598897913858803
Sorangium_cellulosum.fa	0.15374033393797	0.0671974917858761	0.0709322427023859	0.00910704353959418	0.149203303513132	0	0	0	0.180002976241834	0.0557075664299781
Streptococcus_pyogenes.fa	0	0	0.176820546276669	0	0.0784832969956967	0.0703508534572544	0.0659996512677049	0	0	0.0383096092572481
Streptosporangium_roseum.fa	0	0.111328596438225	0	0.108056988925071	0.00666846940979079	0	0	0	0	0
Vermamoeba_vermiformis.fa	0.18498479448107	0	0	0	0	0.177219495882488	0.0566972588335982	0.136350154628593	0	0
Yersinia_pestis_CO92.fa	0.029045593700511	0	0	0.0788908194920304	0.0103202718667408	0	0.158223261145834	0.118844177648995	0	0.211528244672945
